left context,original word,right context,word correction,hun correction 
d,Vorwahl/Rufnummer,nämlich,Vorwahl/Rufnummer,Vorwahl-Rufnummer
Ich,mitposten,fleißig,mitposten,Mitposten
Set,popliges,altes,popliges,poliges
habe,Montagsdemos,den,Montagsdemos,Montagsdomes
Weinviertel,nord-östlichsten,im,nord-östlichsten,nordöstlichsten
in,2x,aufzugreifen,2x,ex
verschollen,6m,waren,6m,im
kann,rüberfahren,man,rüberfahren,überfahren
heißt,CSSR,Die,CSSR,CSFR
und,CR,dann,CR,ER
Man,SK,und,SK,SO
um,Breclav,in,Breslau,Reclam
köstliche,ATS,-,ATS,RATS
nach,Skoda/Trabi,ein,Skoda/Trabi,Kontrabassist
und,AUT,nach,AUT,AU
am,Kühlschrank/Waschmaschine/,mit,Kühlschrank/Waschmaschine/,Wasserstrahlschneidemaschine
den,soger,Teil,sogar,sorge
net/wp-content/uploads/2013/07/germany,worldcupbrazil,//www,worldcupbrazil,Worldcup
jpg,net/wp-content/uploads/2013/07/germany,worldcupbrazil,nett,Netscape-content/uploads/2013/07/germany
-,jpg,net/wp-content/uploads/2013/07/germany,jpg,Apg
vielleicht,ok,-,ok,Lok
und,mitgefreut,einfach,mitgefreut,mit gefreut
Hymne,dt,die,da,dtv
Dimple,lg,Vaterland,lag,kg
-,Dimple,lg,Dimple,Simple
später,jahre,zwei,Jahre,Jahre
nach,ATS,-,ATS,RATS
fahren,Breclav,nach,Breslau,Reclam
Arbeitern,Tschechoslovakischen,Folgejahren,Tschechoslowakischen,Tschechoslowakischen
In,Trubickys,Schaumrollen,Trucks,Trucksystem
werden,Volkschulen,und,Volkschulen,Volk schulen
aus,udgl,Mode,dgl.,Ludger
auf,Sandmännchenkosmos,dem,Sandmännchen Kosmos,Seehundmännchens
aber,gibts,Dank,gibst,gibst
aber,Sorry,anfühlte,Sorry,Story
plötzlich,Kádár,Ära,Kadar,Kádár
-,Uljanow,Iljitsch,Uljana,Ljubljana
Mauerfall,Tiananmen,-,Tiananmen,Tantiemen
Polen,Tschechoslovakei,der,Tschechoslowakei,Tschechoslowakei
zu,Ausdrücke/Redewendungen,tschechische,Ausdrücke/Redewendungen,Auswandererbewegungen
tragen,Grpßmütter,fahren,Großmütter,Großmütter
und,Hornoptik,in,Hornoptik,Hirnoptik
Großväter,Filzpatscherl,und,Filzpatscherl,Fliegenpatsche
Tönen,Olivbisgrau,in,Olivbisgrau,Olivgrau
und,Schnürlsamthut,Tönen,Schnürlsamthut,Zusammenschnürt
zu,NaCl,jung,Nach,NaCl
die,Cafes,die,Cafes,Capes
-,etc,wohnte,etc.,et
17,Sonderstadl,Der,Sonderstadl,Sonderstadt
bringt,Cottbus/DDR,aus,Cottbus/DDR,Cottbuser
erinnern,Silvesterstadl,folgenden,Silvesterstadl,Silvesterstadt
der,bzw,Änderungen,bzw.,bzw.
und,Breschnew,Ära,Breschnew,Brechnews
Center,Notification,neue,Notification,Notifikation
at/1358305692982/Community-Ausblick,//derstandard,http,der Standard,Rassestandard
_artikelIndex=6,at/1358305692982/Community-Ausblick,//derstandard,atz,at/1358305692982/Community-Ausblick
-,_artikelIndex=6,at/1358305692982/Community-Ausblick,Artikel Index,partikelgebunden
Sekt,gabs,dann,gabs,gab
obwohl,Temesvar,aus,Telestar,Temeswar
Die,wüßten,Quartier,wüssten,wüssten
-,Grossartig,Wein,Großartig,Großartig
gab,Cafes,und,Cafes,Capes
Bye,Good,Thema,Good,Gold
Lenin,Bye,Good,Bye,Byte
ich,Merde,-,Merdes,Erde
allein,Augerln,feuchte,Äugeln,Saugern
So,wars,schön,wars,ward
Danke,Rumänine,außer,Rumänien,Rumänien
Schewardnaze,Gorbi,Danke,Gobi,Gobi
und,Schewardnaze,Gorbi,Schewardnaze,Schwarzenbacher
damals,hats,Dem,hats,hast
-,kapputt,wieder,kaputt,kaputt
machen,Bakkarbeit,ihre,Lackarbeit,Bankarbeit
die,Teenagerzeit,späteren,Teenagerzeit,Teenager zeit
in,Fröcs,haben,Frycs,Frösche
für,Sopron,in,Sopron,Sopran
Die,Vierterl,das,Viertel,Viertel
das,Laufhaus,niveauvolles,Lauf haus,Laufhaus
war,Spät-Teenagerhörner,der,Spät-Teenagerhörner,Spät-Teenagelhörner
wohin,wußten,nicht,wussten,wussten
-,DDR-Slang,der,DDR-Slang,DDR-Lang
da,yepp,-,Hepp,Sepp
machen,g'scheit,und,gescheit,gescheit
verstopft,Mariahilferstraße,die,Mariahilferstraße,Kleinmarschierstraße
-,Dachl,am,Dach,Dach
//www,https,-,https,http
de/shop/images/default_shop/PK-ZonengabyPK,titanic-magazin,//www,Titanic,Titanic-magazin
jpg,de/shop/images/default_shop/PK-ZonengabyPK,titanic-magazin,Shop,de/shop/images/default_shop/PK-ZonengabyPK
-,jpg,de/shop/images/default_shop/PK-ZonengabyPK,jpg,Apg
in,Taxler,schimpfenden,Taler,Taler
-,gematschkert,vielleicht,gematschter,geschmökert
mal,daß,Angst,dass,dass
schiefgeht,irgenwas,mal,irgendwas,irgendwas
etc,etc,anfängt,etc.,et
Das,etc,etc,etc.,et
Fam,tw,und,tlw.,tu
in,Fam,tw,Fam,Fan
U-Bahstationen,Strassenverlauf,dort,Straßenverkauf,Straßenverlauf
noch,U-Bahstationen,Strassenverlauf,Bahnstationen,U-Bahnstationen
durchgefahren,tw,noch,tlw.,tu
faz,//media0,http,//media0,median
net/ppmedia/aktuell/sport/951276994/1,faz,//media0,FAZ,FAZ
1591826/default/1974-erfuellte-er-sich-mit-franz-beckenbauer-den-traum-in-muenchen-weltmeister-zu-werden,net/ppmedia/aktuell/sport/951276994/1,faz,nett,net/ppmedia/aktuell/sport/951276994/1
-,jpg,1591826/default/1974-erfuellte-er-sich-mit-franz-beckenbauer-den-traum-in-muenchen-weltmeister-zu-werden,jogg,Apg
davon,90ern,den,90ern,Lernern
nur,kenn´ich,70er,Fennich,kenntlich
und,niergerissen,Mauern,niergerissen,niedergerissen
Altern,´s,haben,´s,es
Sau,is´a,Altern,Issa,Isar
du,postest,Warum,postest,prostest
-,magyarhilferstrasse,-,magyarhilferstrasse,Wasserstrahlsysteme
nach,herz,gebrochenes,herz,Herz
jobverlust,beziehung,ersten,Beziehung,Beziehung
reise,jobverlust,beziehung,Job Verlust,Jobverlust
haider,israel,durch,Israel,Israel
wird,haider,israel,Hader,Haider
neustart,landeshauptmann,wird,Landes Hauptmann,Landeshauptmann
in,neustart,landeshauptmann,Neustart,Neustart
ein,bundesland,anderem,Bundesland,Bundesland
und,tiananmen,beginnt,Tarnnamen,Tantiemen
das,grenzzaunstacheldrahtes,des,grenzzaunstacheldrahtes,Grenzzaunstacheldrahtes
-,jahr,intensives,Jahr,Jahr
im,Aufnahedienst,damals,Aufnahedienst,Aufnahmedienst
und,KH,im,KH,KG
von,Massenasturm,-,Massenasturm,Massenastrum
überwiegend,Gastarbeitersfrauen,von,Gastarbeiters Frauen,Gastarbeiterfrauen
mit,albanisch/mislimisch,also,muslimisch,albanischsprachig
etc,Hyperventilationstetanie,Weinkrämpfen,Hyperventilationstetanie,Hyperventilation
Und,etc,Hyperventilationstetanie,etc.,et
10,ca,zwar,ca.,ca.
eine,Willkommenspakete,Mauer,Willkommenspakete,Willkommenstrunke
#Jahr1989,Hashtag,dem,Hastig,Hasstag
zu,Instagram,auf,Integrem,Martinstag
P,posten,zu,posten,Posten
noch,Strassen,die,Strassen,Straßen
Der,Sat-Schüssel,eine,Sät,Saft-Schüssel
wo,Gstetten,eine,Gestatten,Gerstetten
einen,gabs,Tag,Gäbs,gab
in,2x,auch,2x,ex
oder,VoPos,der,Vopos,Topos
auch,Südtirol-Bumser,der,Südtirol-Bumser,Südtirol-Bumse
oder,hradu,na,Radu,Fahrrad
verstopft,Mahü,die,Maha,Mahr
Räder,wieviele,egal,wievielte,wievielte
überquert,Györ,nach,Gyor,Gör
Gerechtigkeitsempfinden,frühpubertären,meinem,frühpubertären,früh pubertären
was,Nitra,in,Nitra,Nitrat
infiziert,CEE-Virus,dem,CEE-Virus,SEE-Virus
freudig,heut,bis,heut,heute
war,hrad,na,hart,Grad
vlady,Konec,auch,Konen,Kolone
jedne,vlady,Konec,Lady,-lady
strany,jedne,vlady,jeden,jeden
Bei,strany,jedne,Strand,Strang
mu,Vratte,nämlich,Ratte,Tratte
tu,mu,Vratte,um,um
-,knihu,tu,Knight,Knilch
Einfluß,Gorbis,war,Gorkis,Gorkis
und,Einfluß,Gorbis,Einfluss,Einfluss
auch,bisserl,ein,bisserl,Busserl
gestärkt,Solidarnos,die,Solid Arnos,Solidarfonds
War,galore,Kinderschänder,Galone,Regal
Nomen,Naja,-,Naja,Nama
omen,est,Nomen,erst,esst
-,omen,est,Omen,Omen
-,HH,-,HH,EH
bzw,Newsroom,D-Mail,Newsroom,Newastrom
im,bzw,Newsroom,bzw.,bzw.
Ihres,Feedreader,oder,Feed Reader,Feldreader
des,RSS-Feed,den,RSS-Feed,Saas-Fee
umgerechnet,ATS,in,ATS,RATS
Nach,Öffifahrt,freie,Öffifahrt,Schifffahrt
2,ca,Nach,ca.,ca.
und,Trabi's,langsamen,Trabis,Trabis
stand,Bankomat,beim,Bankomat,Bankoma
Russische,usw,das,usw.,usw.
Container-Wohneinheiten,aufmontierten,mit,aufmontierten,auf montierten
zu,VÖST-Baustelle,einer,VÖST-Baustelle,LÖST-Baustelle
zeit,//www,http,WWW,//www
-,de/1989/27/nachdenken-ueber-deutsche-e,zeit,über,nachdenkenswerten-ueber-deutsche-e
mitnehmen,Lappi,Problem,Lippi,Lappin
1983,sagma,Jahr,Sigma,sigma
lassen,beamen,1983,beamen,besamen
rot,threads,harmlosen,Thedas,Headset
aber,is,hineinzuspucken,ist,iss
-,oasch,schon,Oisch,rasch
für,Opuszahlen,-,Opus zahlen,Opuszahlen
finden,hinweis,keinen,Hinweis,hinwies
des,abonnent,als,Abonnent,Abonnent
die,standard,des,standard,Standard
nicht,zeitung,die,Zeitung,Zeitung
Hauptstraße,Simmeringer,der,Zimmeriger,Simmerringe
gab,A4,die,A4,Aa
es,daß,Gefühl,dass,dass
zu,-Show,NVA-im-Stechschritt,-Show,-show
nicht,etc,Gloria,etc.,et
wir,daß,und,dass,dass
besonderes,nix,War,nix,Unix
Mein,usw,Uhr,usw.,usw.
sehr,Strassenbild,das,Straßenbild,Straßenbild
und,flauchte,Übersiedlung,fauchte,flachte
werd,Tacheless,im,Tacheles,Tacheles
ich,werd,Tacheless,werde,werd
geimpft,Tetanuss,ich,Tetanus,Tetanus
voll,windel,volle,Windel,wilden
lätzche,bepatztes,voll,gepatztes,Besatzes
voll,lätzche,bepatztes,Lätzchen,Lätzchen
herrlich,schlafen/schreien/lachen,am,schlafen/schreien/lachen,schlachtentscheidenden
at/2000010725045/Kontakt-zum-STANDARD,//derstandard,http,der Standard,Rassestandard
cmb,at/2000010725045/Kontakt-zum-STANDARD,//derstandard,atz,at/2000010725045/Kontakt-zum-STANDARD
-,cmb,at/2000010725045/Kontakt-zum-STANDARD,Combo,cm
-,Simpsons-Fan,ein,Simpsons-Fan,Simsons-Fan
möglich,Blöckesystems,des,Blocksystems,Steckersystem
die,gabs,klar,Gäbs,gab
1989,A4,die,A4,Aa
höre,ÖVP,wähle,ÖVP,VPN
und,Formatradio,höre,Formatradio,Formastradio
die,ZIB,der,ZIB,ZIG
-,flughafen,zum,Flughafen,Flughafen
entweder,gab's,Dann,gab's,Gabys
ich,wüßte,entgegenkamen,wüsste,wüsste
Hauptstraße,Simmeringer,nicht,Zimmeriger,Simmerringe
gibt's,A4,die,A4,Aa
erst,gibt's,A4,gibt's,gibt
-,90ern,den,90ern,Lernern
oder,Community,geehrte,Community,Kommunität
Bekomme,cmb,oder,Combo,cm
die,postings,meinen,postings,Postillion
kann,Userkonto,mein,Userkonto,Uferkonto
feststellen,letters,News,letters,Letters
getätigt,irrtüml,ich,Irrtum,irrtümlich
nämlich,poste,Ich,poste,proste
paloma,La,Tag,La,Lea
-,paloma,La,Palm,Palomar
hat,pampers,den,Papers,Pampers
zum,trend,abflauende,Trend,Trend
hat,vokuhila,zum,vokuhila,Vokabular
wieder,ossis,die,Bossis,Issos
bekommen,zulauf,massig,Zulauf,Zulauf
transdanubiens,gegenden,manchen,Gegenden,Gegenden
hat,transdanubiens,gegenden,transdanubiens,Transjordaniens
den,iun,Wiens,in,in
gezischt,A4,die,A4,Aa
HS,Simmeringer,die,Zimmeriger,Simmerringe
hätt,HS,Simmeringer,HS,HA
ich,hätt,HS,hätt,hätte
wählen,övp,aufs,von,VPN
in,Einschußlöcher,Wohnhauses,Einschusslöcher,Einschusslöcher
Anarchie,Nujo,-,Juno,Juno
Forum,DieStandard,im,Die Standard,Die Standard
Und,kampf-postet,Forum,kampf-postet,Kampf-postet
paloma,la,User,la,al
Wenn,paloma,la,Palm,Palomar
Ich,Postingfenster,dem,Postingfenster,Postsingfenster
-,sni,Mails,sie,ins
große,ne,an,ne,nie
mit,Schokotorte,große,Schokotorte,Schottete
und,Smarties,mit,Smartes,Smartes
spiegel,//www,http,WWW,//www
de/einestages/vergessener-held-a-948852,spiegel,//www,Spiegel,spiegel
html,de/einestages/vergessener-held-a-948852,spiegel,einstiges,gegeneinandergestandener-held-a-948852
ob,html,de/einestages/vergessener-held-a-948852,Hotel,HTML
//www,https,-,https,http
youtube,//www,https,WWW,//www
com/watch,youtube,//www,YouTube,YouTube
v=jC_hDxB-HiQ,com/watch,youtube,vom,Comanche
hie,genuckelt,Brüsten,genuckelt,gebuckelt
gemacht,Bäuerchen,ein,Bäuerchen,Mäuerchen
org/wiki/Ost_Autobahn,wikipedia,//de,Wikipedia,Wikipedia
-,org/wiki/Ost_Autobahn,wikipedia,org.,Rheintalautobahn
und,Adatlap,Ohne,Adila,Adaptec
die,MZ,ostdeutsche,MZ,MS
die,Kampfposterinnen,den,Kampfposterinnen,Kampfosterpinnen
Rasieren,Waxen,weg,Waden,Waren
in,Wenzelsplatz,-,Wenzels platz,Wenzelsplatz
unglaublich,U-Fleko,im,Fleck,U-Fleck
danke,sni,@,sie,ins
ja,hab',Ich,hab',hab
1989,Sorry,gewesen,Sorry,Story
geh,Schnuckerl,-,Schmucker,Schluckern
Postings,Aggro,mir,Aggr.,Agronom
schickst,Postings,Aggro,Hostings,Postings
Tät,Fielmann,oder,Fielmann,Vielmann
ganz,Tät,Fielmann,Tät,Sät
rot,Thread,diesem,Thread,Reader
worden,freigeschalten,nicht,freigeschalten,freigeschaltet
mich,täts,trotzdem,tats.,täte
you,if,interessieren,ifo,in
don't,you,if,Yous,YouTube
mind,don't,you,Donat,Donut
o,mind,don't,Mund,min
in,Tonic,Gin,Tonic,Toni
dreht,barkeeper,Der,Barkeeper,Barkeeper
ist,barman,Der,Barmann,bar man
er,daß,erzählt,dass,dass
Kennedy,JF,von,JF,JE
ungefaehr,muessen,Wir,müssen,müssen
gleich,ungefaehr,muessen,ungefähr,ungefähr
und,Brueste,waren,Brüste,Brutsee
dass,erklaerte,mir,erklärte,erklärte
90,anfang,-,Anfang,Anfang
und,fliegeralarm,der,Fliegeralarm,Fliegeralarm
während,leuchtraketen,die,Leuchtraketen,Leuchtraketen
durch,schießereien,den,Schießereien,Schießereien
laufen,straßen,die,Straßen,Straßen
eines,anblick,der,Anblick,Anblick
im,ehepaars,erschossenen,Ehepaares,Ehepaars
die,tv,im,TVs,TV
meines,kekse,besten,Kekse,Kekse
eine,lebens,meines,Lebens,Lebens
-,österreich,aus,Österreich,Österreich
kann,14jähriger,damals,14jähriger,jähriger
Geburtsjahr,gekackt,Windel,gekackt,gelackt
wegen,zB,ändern,zu,dB
anderer,stalking,wegen,stalking,Stalking
-,Blogteilnehmer,anderer,Blogteilnehmer,Romzugteilnehmer
löste,Nirvana,-,Nirwana,Nirwana
Rider,Knight,Hab,Knight,Knigge
gschaut,Rider,Knight,Rider,Rieder
-,gschaut,Rider,geschaut,schaut
insbesondere,fernseher,vorm,Fernseher,Fernseher
-,mauerfall,der,mauerfall,Mauerfall
zumindest,erklaert,Das,erklärt,erklärt
-,Postings,Ihre,Hostings,Postings
war,Nevermind,Album,Nebelmond,Verminend
-,gefängnis,im,Gefängnis,Gefängnis
Grenzkontrolle,1h,Visum,1h,eh
haben,Budweis,in,Budweiser,Budweis
in,Nirvana,Dass,Nirwana,Nirwana
war,Bleach,-,Bleich,Blech
unter,Postingnamen,Ihren,Posteingängen,Postsingnamen
hinweisen,UserInnen,anderen,User Innen,UserInnen
ich,nehm,also,Nehm,nehme
Zeitgeschichte,aktuller,an,aktueller,aktueller
Alleine-Reisen,für's,war,fürs,fürs
gebrannt,Ceausescu,Ehepaar,Ceausescu,Schmause
wurde,Fischamend,bis,Fischend,Fischdamen
Haide,Simmeringer,-,Zimmeriger,Simmerringe
linke,Haide,Simmeringer,Haiden,Haie
Haide,Simmeringer,-,Zimmeriger,Simmerringe
rechte,Haide,Simmeringer,Haiden,Haie
Haide,Simmeringer,1982,Zimmeriger,Simmerringe
-,Haide,Simmeringer,Haiden,Haie
West,Fischamend,-,Fischend,Fischdamen
West,Fischamend,1986,Fischend,Fischdamen
1990,Fischamend,-,Fischend,Fischdamen
-,Fischamend,1990,Fischend,Fischdamen
West,Bruck/Leitha,-,Bruck/Leitha,Brauchbarkeit
West,Bruck/Leitha,1991,Bruck/Leitha,Brauchbarkeit
berlin,ost,in,Ost,Ost
und,berlin,ost,Berlin,Berlin
in,österreicher,als,Österreicher,Österreicher
haben,war's,schön,war's,Warnas
Erlebnis,Prägenstens,-,Prägen Stens,Prägens
*hüstel*,Forstner,Thomas,Forster,Forstnerv
-,*hüstel*,Forstner,hüstelt,hüstel
zeit,Chillige,-,Schillinge,Laichwillige
Tagsüber,bzw,ausgeschlafen,bzw.,bzw.
gehalten,nickerchen,andere,Nickerchen,Nickerchen
voll,windeln,die,windeln,Windeln
selbiges,Lol,-,Lol,Lok
durch,grad,auch,grad,Grad
aber,kopf,den,Kopf,Kopf
wohl,posten,mit,posten,Posten
Fernseher,vor'm,bin,vorm,vorm
Ralitaet,unerschuetterliche,eine,unerschütterliche,unerschütterliche
und,Ralitaet,unerschuetterliche,Realität,Literal
nach,Postingnamen,den,Posteingängen,Postsingnamen
-,Trollereien,die,Tollereien,Kontrollieren
Raussuchen,für's,Danke,fürs,fürs
Also,Raussuchen,für's,Raussuchen,Aussuchen
-,teilrecht,ich,teilrecht,teil recht
ging,APT,den,APT,ALT
waren,Lände,der,Lände,Länder
ein,btw,neu,bzw.,BTX
würde,Motörchen,das,Mütterchen,Störchen
dazahn,ned,gar,neu,den
-,dazahn,ned,da zahn,Dahn
durfte,APT,Am,APT,ALT
Jahrhundert,vorgen,dem,vorigen,borgen
na,ups,Jahrhundert,uns,uns
auf,WK,2,WK,WO
50-60,ca,in,ca.,ca.
in,Tagesbar,einer,Tages bar,Tagesbar
Botschaft,osteurop,einer,Osteuropa,Osteuropa
gefallen,hat's,mir,hat's,satthat
eher,war's,Schlimm,war's,Warnas
ich,kan,Dann,kann,kam
seinerzeit,Forstner,Thomas,Forster,Forstnerv
hübsch,sooooo,ja,solo,sooft
-,*seufz*,Anzug,*seufz*,seufze
an,Grüsse,verdenken,Grüß,Grüße
nicht,habs,und,Habes,hab
und,Perestekwellja,Worte,Perestekwellja,Klappergestell
ist,handy,das,Handy,Handy
Das,sry,sein,sorry,Story
mal,grad,i,grad,Grad
bzw,Ceausescu,-,Ceausescu,Schmause
die,bzw,Ceausescu,bzw.,bzw.
kindliche,meistgestellte,meine,meistgestellte,meist gestellte
von,Perpektiven,die,Perspektiven,Perspektiven
lieber,sag´s,ich,sag´s,Saga
mit,bumvoll,Autos,blutvoll,ruhmvoll
man,DEaktiviert,wie,Deaktiviert,Deaktiviert
endgültig,poster,als,poster,Poster
wie,hinweis,einen,Hinweis,hinwies
verlässt,community,die,community,Kommunität
an,Vopos,keine,Vopos,Vopo
als,elternhaus,im,Elternhaus,Elternhaus
krank,7jähriger,als,7jähriger,jähriger
erinnere,bett,im,Bett,Bett
kann,'wie,dachte,'wie,wie
so,rad,dem,Rad,dar
ich,balancieren',gut,balancieren',balancieren
mauer','die,mir,'die,die
ja,mauer','die,mauer',mauer
dick,zentimeter,wenige,Zentimeter,Zentimeter
später,monate,paar,Monate,Monate
ein,schwester,ältere,Schwester,Schwester
mauer,stück,ein,stück,Stück
setzkästen,setzkasten,ihrem,Setzkasten,Setzkasten
waren,setzkästen,setzkasten,Setzkästen,Setzkästen
von,stück,ein,stück,Stück
für,jahr,großes,Jahr,Jahr
erstmals,launebär,lila,Laune bar,Laubaner
ins,Luf,und,Luft,Lug
von,Postings,die,Hostings,Postings
und,schicht,bildungsferne,Schicht,Schicht
Tupfer,Resi,und,Resi,Reis
im,Blöckflötenkonzert,ein,Blöckflötenkonzert,Blickflötenkonzert
Ingomar,Drusius,Verehrung,Drusisch,Drusus
-,Ingomar,Drusius,Ingomar,Ingmar
ich,naja,-,naja,Maja
noch,umd,bin,und,und
lustig,sooo,nicht,solo,solo
gefunden,habs,-,Habes,hab
wenn,Gaensehaut,heute,Gänsehaut,Gänsehaut
Das,Strassen,ausgestorbenen,Straßen,Straßen
immer,Gefuehl,Das,Gefühl,Gefühl
obwohl,koennen,zu,können,können
falsch,nix,eigentlich,nix,Unix
die,ueber,hatte,über,über
kurz,ueber,daran,über,über
koennte,aendern,wirklich,ändern,ändern
Dann,koennte,aendern,könnte,könnte
zogen,Trabants,Die,Trabants,Trabant
mich,Fuer,Ortschaft,Für,Feuer
sind,moeglich,Revolutionen,möglich,möglich
Da,CSSR,über,CSSR,CSFR
Angst,irrsinige,immer,irrsinnige,irrsinnige
paar,win,ja,Wien,ein
tatsächlich,hatt,Ich,hat,hart
Freiheit,gewonne,die,gewönne,gewinne
die,Krumau,Stadt,Krakau,Krumau
auch,sichs,konnten,sich,sich
von,nix,hab,nix,Unix
gab,Luf,und,Luft,Lug
kann,Boutros-Ghali,den,Boutros-Ghali,Bistros-Ghali
Ich,Bundeslaendern,neuen,Bundesländern,Bundesländern
mich,fuer,war,für,für
Westen,Strasse,der,Straße,Straße
gefunden,sie`s,haben,sie`s,Siels
-,mensch,passiver,Mensch,Mensch
-,Narnia,aus,Marina,Naarn
nachdem,freude,vor,Freude,freute
erblickten,welt,der,Welt,Welt
1990,frühjahr,hatte,Frühjahr,Frühjahr
nach,motorrad,dem,Motorrad,Motorrad
gefahren,berlin,nach,Berlin,Berlin
dieser,umbruch,den,Umbruch,Umbruch
hautnah,stadt,dieser,Stadt,statt
die,ostmark,die,Ostmark,Ostmark
getauscht,westmark,der,Westmark,Westmark
am,biere,einige,Biere,riebe
charley,checkpoint,am,check Point,Checkpoint
mit,charley,checkpoint,Charly,Charles
am,vopos,der,Vopos,Topos
die,kopf,am,Kopf,Kopf
verkauft,souvenire,als,Souvenir,Souvenir
mauer,stück,kleines,stück,Stück
-,besitz,meinem,besitz,Besitz
at/2929103/Frequently-Asked-Questions-zum-Forum,//derstandard,http,der Standard,Rassestandard
id=2929103&_artikelIndex=15,at/2929103/Frequently-Asked-Questions-zum-Forum,//derstandard,atz,ultrahochfrequent-Asked-Questions-zum-Forum
versaeumt,nix,eh,nix,Unix
-,versaeumt,nix,versäumt,versäumt
vor,hut,meinen,Hut,Hut
raus,Bleach,auch,Bleich,Blech
sicher,Gym,im,Gyn.,Gysi
darüber,GEO,Geschichte,GEO,EO
und,eltern,meine,Eltern,Eltern
haben,großeltern,und,Großeltern,Großeltern
besucht,ostblockländer,89,Ostblockländer,Ostblockländer
war,vergleich,der,vergleich,Vergleich
plötzlich,hats,nachher,Hatz,hast
da,geld,das,Geld,Geld
an,kinder,nie,Kinder,Kinder
picken,fensterscheiben,den,Fensterscheiben,Fensterscheiben
im,westler,wenn,Westler,Wrestler
sitzen,restaurant,im,Restaurant,Restaurant
nach,jahre,paar,Jahre,Jahre
leb,heut,trist,heut,heute
ich,leb,heut,leb,lebe
eigenartig,ists,irgendwie,isst,isst
frühling,prager,der,Prager,Prager
ein,frühling,prager,Frühling,Frühling
hype,annualer,ein,analer,annueller
jede/r,hype,annualer,Hype,hupe
hat,jede/r,hype,jede/r,jeder
verschwimmt,erinnerungen,irgendwie,Erinnerungen,Erinnerungen
mehr,bissl,alles,biss,biss
bissl,freiheit,mehr,Freiheit,Freiheit
mehr,bissl,freiheit,biss,biss
wird,freiheit,die,Freiheit,Freiheit
im,mensch,darf,Mensch,Mensch
